"referência","nome","sku","atributo 1","atributo 2","atributo 3","quantidade","preço","variante","peso","largura","comprimento","altura","tags","código de barras"
"teste - teste","teste","teste6060","60cm","60cm","teste | teste","2","418.04","Cor: teste - Largura: 60cm - Altura: 60cm","1","10","60","10","",""
"teste - teste","teste","teste6065","60cm","65cm","teste | teste","2","418.04","Cor: teste - Largura: 60cm - Altura: 65cm","1","10","60","10","",""
"teste - teste","teste","teste6070","60cm","70cm","teste | teste","2","418.04","Cor: teste - Largura: 60cm - Altura: 70cm","1","10","60","10","",""
"teste - teste","teste","teste6075","60cm","75cm","teste | teste","2","418.04","Cor: teste - Largura: 60cm - Altura: 75cm","1","10","60","10","",""
"teste - teste","teste","teste6080","60cm","80cm","teste | teste","2","418.04","Cor: teste - Largura: 60cm - Altura: 80cm","1","10","60","10","",""
"teste - teste","teste","teste6085","60cm","85cm","teste | teste","2","418.04","Cor: teste - Largura: 60cm - Altura: 85cm","1","10","60","10","",""
"teste - teste","teste","teste6090","60cm","90cm","teste | teste","2","418.04","Cor: teste - Largura: 60cm - Altura: 90cm","1","10","60","10","",""
"teste - teste","teste","teste6095","60cm","95cm","teste | teste","2","418.04","Cor: teste - Largura: 60cm - Altura: 95cm","1","10","60","10","",""
"teste - teste","teste","teste60100","60cm","100cm","teste | teste","2","418.04","Cor: teste - Largura: 60cm - Altura: 100cm","1","10","60","10","",""
"teste - teste","teste","teste60105","60cm","105cm","teste | teste","2","418.04","Cor: teste - Largura: 60cm - Altura: 105cm","1","10","60","10","",""
"teste - teste","teste","teste60110","60cm","110cm","teste | teste","2","418.04","Cor: teste - Largura: 60cm - Altura: 110cm","1","10","60","10","",""
"teste - teste","teste","teste60115","60cm","115cm","teste | teste","2","418.04","Cor: teste - Largura: 60cm - Altura: 115cm","1","10","60","10","",""
"teste - teste","teste","teste60120","60cm","120cm","teste | teste","2","418.04","Cor: teste - Largura: 60cm - Altura: 120cm","1","10","60","10","",""
"teste - teste","teste","teste60125","60cm","125cm","teste | teste","2","418.04","Cor: teste - Largura: 60cm - Altura: 125cm","1","10","60","10","",""
"teste - teste","teste","teste60130","60cm","130cm","teste | teste","2","418.04","Cor: teste - Largura: 60cm - Altura: 130cm","1","10","60","10","",""
"teste - teste","teste","teste60135","60cm","135cm","teste | teste","2","418.04","Cor: teste - Largura: 60cm - Altura: 135cm","1","10","60","10","",""
